latitude,longitude,location_name,crime_type,incident_time,hour,day_of_week,month
19.115816,72.905663,Powai,theft,2025-07-10 21:25:11.217725,21,3,7
19.056112,72.898454,Chembur,theft,2025-03-15 21:05:43.844301,21,5,3
19.059967,72.84915,Bandra East,theft,2026-01-10 09:46:01.549521,9,5,1
19.082172,72.913188,Ghatkopar,theft,2025-02-21 07:54:50.881107,7,4,2
18.915087,72.813248,Colaba,burglary,2025-04-25 04:15:44.463826,4,4,4
19.085789,72.905821,Ghatkopar,theft,2025-12-31 12:00:08.550655,12,2,12
19.188583,72.84766,Malad,theft,2025-11-02 06:59:28.076770,6,6,11
19.087874,72.908738,Ghatkopar,assault,2025-08-12 01:17:23.907487,1,1,8
19.054059,72.847417,Bandra East,burglary,2025-05-06 12:16:45.673773,12,1,5
19.113089,72.870197,Andheri East,theft,2025-07-30 07:31:09.641073,7,2,7
19.116508,72.872721,Andheri East,assault,2026-01-26 20:15:06.965128,20,0,1
19.064238,72.83301,Bandra East,fraud,2025-07-23 11:13:58.245707,11,2,7
19.05124,72.899847,Chembur,assault,2025-11-02 08:52:32.848538,8,6,11
19.003809,72.837071,Parel,burglary,2025-12-28 22:36:44.201822,22,6,12
19.069675,72.884097,Kurla,theft,2025-07-11 22:17:54.361965,22,4,7
19.059121,72.851239,Bandra East,burglary,2025-09-22 06:35:26.646869,6,0,9
18.912532,72.811237,Colaba,assault,2025-08-11 19:51:29.833024,19,0,8
19.091488,72.90524,Ghatkopar,theft,2025-12-24 03:11:23.999124,3,2,12
19.121824,72.86201,Andheri East,robbery,2025-07-14 07:21:02.657738,7,0,7
19.07131,72.886912,Kurla,burglary,2025-11-18 19:04:31.462030,19,1,11
19.084817,72.914435,Ghatkopar,vandalism,2025-05-27 02:42:33.335591,2,1,5
19.074215,72.890997,Kurla,assault,2026-01-24 04:30:29.686007,4,5,1
19.050131,72.895651,Chembur,vandalism,2025-05-11 02:53:08.245769,2,6,5
18.940058,72.823798,Marine Drive,vandalism,2025-02-18 03:12:22.052632,3,1,2
19.056604,72.899397,Chembur,robbery,2025-01-31 11:58:21.406396,11,4,1
19.115894,72.870595,Andheri East,burglary,2025-10-05 19:27:02.559324,19,6,10
19.053892,72.900703,Chembur,theft,2025-06-04 08:52:52.811207,8,2,6
18.92157,72.82503,Churchgate,fraud,2025-07-23 19:26:44.208360,19,2,7
19.014312,72.8337,Parel,assault,2025-12-02 20:39:08.623006,20,1,12
19.058244,72.839714,Bandra East,robbery,2025-10-26 08:09:22.382068,8,6,10
19.053269,72.890926,Chembur,robbery,2025-12-05 23:30:04.926577,23,4,12
19.092277,72.908816,Ghatkopar,theft,2025-09-14 10:50:29.223522,10,6,9
18.937358,72.817338,Marine Drive,theft,2025-05-02 06:52:44.697666,6,4,5
19.020414,72.840125,Dadar,fraud,2025-07-04 09:25:27.962858,9,4,7
19.089062,72.917112,Ghatkopar,assault,2025-11-10 03:33:10.503433,3,0,11
19.043187,72.849954,Dharavi,assault,2025-12-26 23:25:21.693021,23,4,12
19.20658,72.860321,Kandivali,burglary,2025-10-27 12:55:19.391459,12,0,10
19.064478,72.837432,Bandra East,robbery,2025-02-07 04:24:59.656590,4,4,2
19.124654,72.824154,Andheri West,vandalism,2025-08-31 02:25:44.373336,2,6,8
19.039939,72.858236,Dharavi,assault,2025-12-26 22:53:50.765716,22,4,12
19.065011,72.842535,Bandra East,theft,2026-01-28 07:49:55.951737,7,2,1
19.075927,72.875106,Kurla,assault,2025-10-19 09:50:44.604898,9,6,10
19.10204,72.867585,Andheri East,burglary,2025-10-01 13:24:21.215825,13,2,10
19.059193,72.852599,Bandra East,assault,2025-02-16 19:14:32.358875,19,6,2
19.173501,72.951931,Mulund,theft,2026-01-15 23:47:59.571848,23,3,1
18.923336,72.82676,Churchgate,theft,2025-08-09 12:05:31.028543,12,5,8
19.121469,72.903685,Powai,vandalism,2025-12-18 23:26:07.467249,23,3,12
19.039534,72.848614,Dharavi,theft,2025-05-08 18:46:23.673241,18,3,5
19.087396,72.911673,Ghatkopar,theft,2025-05-08 14:22:11.303410,14,3,5
19.062738,72.839626,Bandra East,vandalism,2025-03-08 22:42:38.586009,22,5,3
19.11667,72.829639,Andheri West,theft,2025-06-11 08:58:20.358919,8,2,6
19.109364,72.808047,Juhu,theft,2025-12-11 09:45:27.411496,9,3,12
19.116017,72.906378,Powai,fraud,2025-05-10 14:50:32.112278,14,5,5
19.039386,72.847937,Dharavi,assault,2025-02-07 20:43:06.518472,20,4,2
19.018054,72.838582,Dadar,robbery,2025-10-14 06:56:02.560571,6,1,10
19.063706,72.897389,Chembur,robbery,2025-07-25 03:37:17.937086,3,4,7
19.079069,72.906663,Ghatkopar,vandalism,2025-08-10 00:07:09.783982,0,6,8
19.048011,72.895624,Chembur,fraud,2025-06-04 09:02:20.311751,9,2,6
18.998229,72.844182,Parel,robbery,2025-10-14 16:34:18.978580,16,1,10
19.075977,72.885094,Kurla,theft,2025-11-13 21:31:59.769121,21,3,11
19.018185,72.822843,Worli,theft,2025-11-28 20:53:32.960956,20,4,11
19.073359,72.839632,Bandra East,vandalism,2025-06-05 05:55:14.129291,5,3,6
19.183691,72.85164,Malad,burglary,2025-03-22 07:51:18.474520,7,5,3
19.118335,72.828908,Juhu,robbery,2025-05-06 03:49:37.539933,3,1,5
19.112927,72.861551,Andheri East,assault,2026-01-10 18:03:46.970084,18,5,1
19.062984,72.820753,Bandra West,robbery,2025-02-16 04:57:39.651679,4,6,2
19.016715,72.844845,Dadar,theft,2025-07-31 20:33:14.265946,20,3,7
19.040645,72.841373,Dharavi,vandalism,2026-01-19 18:31:39.749885,18,0,1
19.23867,72.853919,Borivali,burglary,2025-12-29 21:33:40.939869,21,0,12
19.004088,72.834097,Parel,burglary,2026-01-14 21:44:32.017346,21,2,1
19.06496,72.847466,Bandra East,assault,2025-05-29 04:29:42.046162,4,3,5
19.043781,72.909673,Chembur,robbery,2025-09-05 10:45:44.192110,10,4,9
19.089125,72.906021,Ghatkopar,assault,2025-10-11 05:14:57.249253,5,5,10
19.040353,72.857283,Dharavi,robbery,2025-03-11 11:15:13.159479,11,1,3
19.044417,72.901226,Chembur,theft,2026-01-12 10:15:03.557158,10,0,1
19.050308,72.854333,Bandra East,assault,2025-10-03 05:25:18.745660,5,4,10
19.073608,72.884744,Kurla,robbery,2025-03-30 22:36:52.863720,22,6,3
18.90482,72.818263,Colaba,theft,2025-03-18 20:28:10.182884,20,1,3
18.937612,72.83118,Fort,theft,2025-11-04 09:45:38.076663,9,1,11
19.175087,72.854841,Goregaon,theft,2025-12-18 00:04:22.143469,0,3,12
19.203342,72.862584,Kandivali,theft,2025-03-11 10:03:56.919513,10,1,3
19.071614,72.877976,Kurla,robbery,2025-02-16 07:22:28.798422,7,6,2
19.042221,72.854881,Dharavi,robbery,2025-02-27 09:41:16.461376,9,3,2
19.117236,72.828924,Andheri West,theft,2025-07-20 17:14:10.533147,17,6,7
19.050598,72.903947,Chembur,fraud,2025-02-14 22:02:05.790053,22,4,2
18.904887,72.82044,Colaba,fraud,2025-06-28 10:33:38.139150,10,5,6
19.052383,72.851146,Bandra East,burglary,2025-02-26 12:58:44.852984,12,2,2
18.937122,72.838564,Fort,burglary,2025-03-04 04:04:13.127582,4,1,3
19.061354,72.83553,Bandra West,theft,2025-11-15 16:03:28.999936,16,5,11
19.232647,72.859952,Borivali,vandalism,2025-10-15 03:32:30.930869,3,2,10
18.940777,72.821721,Marine Drive,robbery,2025-09-18 06:00:01.141037,6,3,9
18.941553,72.812013,Marine Drive,fraud,2025-11-16 10:28:32.192030,10,6,11
19.111693,72.871457,Andheri East,assault,2025-11-12 03:20:50.220300,3,2,11
19.057345,72.85197,Bandra East,theft,2025-02-01 15:59:51.476840,15,5,2
19.043683,72.906665,Chembur,burglary,2025-04-18 07:34:21.200778,7,4,4
19.088588,72.909903,Ghatkopar,burglary,2025-12-04 03:15:11.642244,3,3,12
19.111388,72.878288,Andheri East,assault,2025-11-26 09:00:31.449284,9,2,11
19.086,72.906684,Ghatkopar,theft,2025-10-04 10:32:56.063376,10,5,10
19.043402,72.847877,Dharavi,vandalism,2025-03-07 05:54:56.428128,5,4,3
19.017273,72.826164,Worli,robbery,2025-12-09 22:34:15.901289,22,1,12
18.946342,72.822722,Marine Drive,theft,2025-04-12 12:36:19.729296,12,5,4
19.065387,72.885874,Kurla,robbery,2025-02-09 22:07:45.417386,22,6,2
19.05427,72.894249,Chembur,robbery,2025-03-06 15:24:34.862443,15,3,3
19.054583,72.90798,Chembur,vandalism,2025-08-15 05:08:35.362037,5,4,8
19.112009,72.87199,Andheri East,theft,2025-09-24 06:34:24.130196,6,2,9
19.056461,72.903836,Chembur,robbery,2025-07-15 18:32:17.353772,18,1,7
19.209229,72.854001,Kandivali,theft,2025-04-15 16:53:59.343625,16,1,4
19.059121,72.824294,Bandra West,theft,2025-02-17 07:52:45.588116,7,0,2
19.112109,72.87105,Andheri East,robbery,2025-03-19 11:00:19.173272,11,2,3
19.119003,72.902573,Powai,theft,2025-06-17 21:04:08.014846,21,1,6
19.044312,72.860766,Dharavi,assault,2025-12-18 00:42:57.417693,0,3,12
19.116106,72.866834,Andheri East,fraud,2025-04-06 14:26:37.264856,14,6,4
18.94519,72.829312,Marine Drive,theft,2025-08-24 21:26:19.044135,21,6,8
19.193302,72.848359,Malad,vandalism,2025-11-11 03:27:47.795481,3,1,11
19.163074,72.857608,Goregaon,robbery,2025-03-02 23:55:55.318244,23,6,3
18.9343,72.822335,Churchgate,assault,2025-05-04 07:04:18.993060,7,6,5
19.115213,72.826166,Andheri West,assault,2025-05-14 22:52:29.886036,22,2,5
19.089681,72.910845,Ghatkopar,theft,2025-08-22 13:42:17.943653,13,4,8
19.079911,72.877549,Kurla,robbery,2025-11-09 08:47:40.476003,8,6,11
19.118329,72.868783,Andheri East,theft,2025-08-24 04:46:13.758092,4,6,8
19.009232,72.832392,Parel,burglary,2025-08-15 19:54:41.246634,19,4,8
19.068911,72.889583,Kurla,assault,2025-07-04 08:34:53.329631,8,4,7
19.2006,72.860598,Kandivali,robbery,2025-09-02 04:44:20.855331,4,1,9
19.04371,72.8584,Dharavi,theft,2025-06-19 07:55:23.352233,7,3,6
19.195815,72.853525,Malad,robbery,2025-08-11 21:17:43.677981,21,0,8
19.207757,72.85914,Kandivali,robbery,2025-06-27 06:44:23.226422,6,4,6
18.933895,72.835427,Fort,robbery,2025-08-31 21:24:13.099280,21,6,8
19.061606,72.848573,Bandra East,fraud,2026-01-15 13:08:24.023385,13,3,1
19.064542,72.894078,Kurla,robbery,2025-06-28 11:17:38.340805,11,5,6
19.110974,72.869255,Andheri East,assault,2025-11-26 00:25:42.332728,0,2,11
19.042236,72.861979,Dharavi,assault,2025-09-15 21:01:46.133175,21,0,9
19.069706,72.885969,Kurla,theft,2025-05-10 08:50:56.328587,8,5,5
19.058059,72.897735,Chembur,burglary,2025-03-18 15:08:04.807677,15,1,3
19.112219,72.872093,Andheri East,burglary,2025-08-21 13:19:40.119451,13,3,8
19.086983,72.921001,Ghatkopar,robbery,2025-07-31 00:45:30.777163,0,3,7
19.227185,72.849234,Borivali,robbery,2025-06-11 14:54:35.634970,14,2,6
19.081604,72.914444,Ghatkopar,burglary,2026-01-27 17:57:37.837000,17,1,1
19.059812,72.852465,Bandra East,theft,2025-11-02 22:09:30.078681,22,6,11
19.017918,72.815981,Worli,burglary,2025-10-19 22:21:31.105569,22,6,10
19.06247,72.825576,Bandra West,burglary,2025-03-12 05:21:49.246301,5,2,3
19.072879,72.890233,Kurla,robbery,2025-12-31 01:05:31.540674,1,2,12
19.065984,72.840606,Bandra East,theft,2025-12-10 08:08:43.917802,8,2,12
19.087131,72.908374,Ghatkopar,assault,2025-12-19 22:05:19.814877,22,4,12
19.05565,72.896318,Chembur,burglary,2025-07-16 17:28:38.787717,17,2,7
19.225471,72.859218,Borivali,burglary,2025-12-21 05:36:01.593955,5,6,12
19.112543,72.865312,Andheri East,theft,2025-02-25 10:32:55.139252,10,1,2
19.206495,72.858181,Kandivali,assault,2025-02-26 07:43:18.664819,7,2,2
19.116627,72.870097,Andheri East,assault,2025-10-27 21:10:02.161630,21,0,10
19.042726,72.851592,Dharavi,theft,2025-06-17 17:08:45.682939,17,1,6
18.949037,72.827252,Marine Drive,theft,2025-09-26 13:39:07.604682,13,4,9
19.056103,72.892097,Chembur,assault,2025-11-13 07:34:19.602684,7,3,11
19.10715,72.873249,Andheri East,robbery,2025-09-26 08:37:45.106987,8,4,9
19.064919,72.83829,Bandra East,assault,2025-08-27 23:08:24.191904,23,2,8
18.941741,72.825741,Marine Drive,theft,2025-09-12 20:10:27.640554,20,4,9
19.207134,72.854606,Kandivali,theft,2025-07-12 20:02:14.285111,20,5,7
19.053487,72.901218,Chembur,assault,2025-11-24 21:18:48.116286,21,0,11
19.058914,72.83171,Bandra West,fraud,2025-10-03 12:06:15.222154,12,4,10
19.085799,72.9094,Ghatkopar,assault,2025-12-13 08:15:41.835758,8,5,12
19.073839,72.889337,Kurla,assault,2025-07-06 07:53:59.885773,7,6,7
19.00941,72.849722,Dadar,theft,2025-10-30 11:38:21.313629,11,3,10
19.007103,72.832859,Parel,burglary,2025-08-16 13:38:12.836559,13,5,8
19.113183,72.853884,Andheri East,theft,2026-01-07 13:55:19.377919,13,2,1
18.929364,72.823158,Churchgate,fraud,2025-06-02 19:25:35.952347,19,0,6
19.201684,72.856349,Kandivali,robbery,2026-01-08 17:06:03.042240,17,3,1
19.114916,72.87226,Andheri East,theft,2025-02-17 15:12:21.060005,15,0,2
19.116669,72.878591,Andheri East,theft,2025-06-21 09:08:15.124774,9,5,6
19.039018,72.849137,Dharavi,assault,2026-01-01 14:50:46.516796,14,3,1
19.22828,72.860688,Borivali,theft,2025-08-13 20:27:00.117091,20,2,8
19.158686,72.847461,Goregaon,fraud,2025-02-25 08:46:26.350487,8,1,2
19.11887,72.899063,Powai,fraud,2025-12-31 20:50:18.636080,20,2,12
19.040127,72.849134,Dharavi,burglary,2025-04-09 22:21:34.841086,22,2,4
19.111846,72.866481,Andheri East,robbery,2025-05-24 06:13:30.881884,6,5,5
19.116143,72.865151,Andheri East,theft,2025-12-19 04:14:27.041097,4,4,12
19.109755,72.869697,Andheri East,fraud,2025-05-30 06:10:14.586051,6,4,5
19.059269,72.850289,Bandra East,vandalism,2025-03-25 05:36:34.470538,5,1,3
19.104983,72.866391,Andheri East,vandalism,2025-07-06 06:22:36.779645,6,6,7
18.910204,72.81319,Colaba,burglary,2025-05-27 01:21:07.268813,1,1,5
19.054423,72.897433,Chembur,vandalism,2025-03-22 21:52:38.932090,21,5,3
19.166813,72.8675,Goregaon,assault,2025-07-09 21:53:48.117353,21,2,7
19.081807,72.912736,Ghatkopar,theft,2025-02-01 05:23:29.665273,5,5,2
19.117557,72.873303,Andheri East,assault,2025-04-12 04:30:40.028492,4,5,4
19.043039,72.84976,Dharavi,fraud,2025-10-26 10:42:42.870674,10,6,10
19.04659,72.857065,Dharavi,burglary,2025-05-20 12:07:51.306322,12,1,5
19.058772,72.836301,Bandra East,theft,2025-08-22 06:43:29.630060,6,4,8
19.054568,72.898179,Chembur,theft,2025-06-29 02:06:26.568936,2,6,6
19.122342,72.825776,Andheri West,vandalism,2025-08-24 11:53:11.669636,11,6,8
19.116831,72.841358,Andheri West,assault,2025-10-13 07:27:44.253867,7,0,10
19.086407,72.906602,Ghatkopar,fraud,2025-10-05 17:42:07.179369,17,6,10
19.052576,72.899675,Chembur,theft,2025-05-21 20:58:07.313596,20,2,5
19.071262,72.885106,Kurla,assault,2025-06-17 06:04:53.524703,6,1,6
19.057053,72.895427,Chembur,robbery,2025-06-11 10:16:34.226685,10,2,6
19.112174,72.874794,Andheri East,theft,2025-07-14 17:47:51.887242,17,0,7
19.020045,72.829138,Worli,fraud,2025-03-24 14:09:33.870501,14,0,3
19.110172,72.870338,Andheri East,theft,2025-03-24 23:22:35.338957,23,0,3
19.168668,72.853915,Goregaon,robbery,2025-05-17 05:53:28.113813,5,5,5
19.187074,72.842396,Malad,robbery,2025-09-27 04:51:56.122083,4,5,9
19.113609,72.907616,Powai,burglary,2025-10-05 01:54:54.069402,1,6,10
19.050168,72.852729,Dharavi,robbery,2025-08-05 05:17:51.785674,5,1,8
19.112055,72.872534,Andheri East,robbery,2025-12-03 06:11:08.860681,6,2,12
19.066978,72.845737,Bandra East,assault,2025-03-02 19:44:17.441274,19,6,3
19.039181,72.851324,Dharavi,burglary,2025-04-12 19:10:46.764941,19,5,4
19.107588,72.874695,Andheri East,theft,2025-04-22 14:27:02.111007,14,1,4
19.120812,72.878775,Andheri East,theft,2025-09-10 07:59:36.554433,7,2,9
19.112565,72.864335,Andheri East,burglary,2025-07-14 16:11:05.017510,16,0,7
19.067702,72.843474,Bandra East,theft,2025-11-03 19:42:39.937296,19,0,11
19.103893,72.873675,Andheri East,theft,2025-06-06 02:38:07.573636,2,4,6
19.054464,72.83931,Bandra East,robbery,2025-03-16 23:50:22.585365,23,6,3
19.052903,72.903874,Chembur,burglary,2025-12-13 21:22:31.644119,21,5,12
19.072796,72.886873,Kurla,fraud,2025-02-02 03:17:21.944138,3,6,2
19.013228,72.850538,Dadar,assault,2025-10-22 14:25:15.276609,14,2,10
19.040881,72.845875,Dharavi,vandalism,2025-05-12 00:35:50.113646,0,0,5
19.084738,72.903678,Ghatkopar,theft,2025-05-11 16:08:30.095060,16,6,5
19.162683,72.854086,Goregaon,robbery,2025-07-25 04:51:18.101315,4,4,7
19.115486,72.819227,Andheri West,robbery,2025-09-22 06:56:36.364736,6,0,9
18.907462,72.810887,Colaba,theft,2025-07-26 17:17:37.681782,17,5,7
19.014682,72.838364,Dadar,robbery,2026-01-12 19:41:49.110804,19,0,1
19.05926,72.887192,Chembur,theft,2025-11-11 16:28:35.330097,16,1,11
19.192557,72.854166,Malad,theft,2025-06-12 20:52:26.363867,20,3,6
19.229127,72.853319,Borivali,theft,2025-05-18 19:38:05.237850,19,6,5
19.093787,72.900857,Ghatkopar,theft,2025-09-22 16:34:00.340912,16,0,9
19.015095,72.815675,Worli,burglary,2025-11-17 22:18:01.843938,22,0,11
18.941849,72.829073,Marine Drive,vandalism,2025-12-13 04:29:58.061010,4,5,12
19.012302,72.842227,Dadar,burglary,2025-08-13 05:08:52.500043,5,2,8
19.057608,72.826352,Bandra West,burglary,2025-06-10 09:34:23.304622,9,1,6
19.055502,72.894582,Chembur,theft,2025-04-24 16:57:22.551838,16,3,4
19.084725,72.903875,Ghatkopar,burglary,2025-06-14 12:50:37.233559,12,5,6
19.114246,72.837264,Juhu,assault,2025-05-23 21:09:21.332831,21,4,5
19.121435,72.81901,Andheri West,theft,2025-04-10 00:18:17.413924,0,3,4
19.081437,72.906628,Ghatkopar,robbery,2025-09-29 01:12:33.865238,1,0,9
19.065831,72.820315,Bandra West,theft,2025-12-07 02:30:10.867721,2,6,12
18.929539,72.840186,Fort,fraud,2025-08-19 17:55:57.729043,17,1,8
18.93219,72.830671,Marine Drive,robbery,2025-08-07 10:31:29.249910,10,3,8
19.063268,72.853091,Bandra East,theft,2025-03-28 23:55:37.095073,23,4,3
19.107465,72.851546,Andheri East,robbery,2026-01-02 10:35:46.659943,10,4,1
19.091847,72.911575,Ghatkopar,vandalism,2025-10-14 23:22:02.545846,23,1,10
19.061788,72.849355,Bandra East,robbery,2025-10-28 01:12:09.677255,1,1,10
18.946387,72.823635,Marine Drive,fraud,2025-05-12 10:05:30.237188,10,0,5
19.064587,72.829753,Bandra West,theft,2025-07-08 11:55:30.422222,11,1,7
19.113202,72.870864,Andheri East,assault,2025-08-29 04:00:33.918893,4,4,8
19.020601,72.812481,Worli,burglary,2025-09-14 17:23:51.823264,17,6,9
19.04004,72.854239,Dharavi,robbery,2025-06-14 05:04:37.519110,5,5,6
19.11843,72.910001,Powai,assault,2025-03-23 02:39:59.250682,2,6,3
18.91053,72.81014,Colaba,assault,2025-03-10 12:54:49.275901,12,0,3
19.236255,72.850933,Borivali,theft,2025-09-04 09:04:16.774494,9,3,9
19.119734,72.905351,Powai,fraud,2025-08-06 17:05:10.164279,17,2,8
19.065815,72.855146,Bandra East,burglary,2025-06-03 08:19:13.923022,8,1,6
19.048583,72.897038,Chembur,robbery,2025-02-15 21:24:21.058489,21,5,2
19.061414,72.879375,Kurla,assault,2025-04-17 00:53:40.627788,0,3,4
19.118614,72.822404,Andheri West,robbery,2025-09-08 15:13:01.983222,15,0,9
19.016954,72.844542,Dadar,burglary,2025-02-02 03:41:00.787917,3,6,2
19.033447,72.846333,Dharavi,theft,2025-07-10 23:18:54.130823,23,3,7
19.010903,72.822809,Worli,burglary,2025-09-15 04:34:19.866383,4,0,9
19.115014,72.905781,Powai,robbery,2025-01-29 20:30:11.381393,20,2,1
19.003794,72.852226,Parel,assault,2025-04-30 04:22:00.020841,4,2,4
19.085718,72.886939,Kurla,theft,2025-03-02 21:14:24.844831,21,6,3
19.113001,72.87295,Andheri East,burglary,2026-01-07 13:25:10.829024,13,2,1
19.047503,72.86102,Dharavi,robbery,2025-07-21 21:40:48.554489,21,0,7
19.054409,72.849643,Bandra East,vandalism,2025-01-30 17:58:10.252539,17,3,1
19.174251,72.948807,Mulund,theft,2025-03-01 17:29:11.286185,17,5,3
19.091215,72.914767,Ghatkopar,burglary,2025-05-21 16:37:57.899176,16,2,5
19.04638,72.899401,Chembur,robbery,2025-05-23 04:36:04.155658,4,4,5
19.169098,72.851192,Goregaon,assault,2025-05-07 13:38:58.192127,13,2,5
19.058055,72.896848,Chembur,assault,2025-03-23 22:32:08.464654,22,6,3
18.937122,72.829228,Marine Drive,assault,2025-03-07 23:54:26.014136,23,4,3
19.085463,72.911417,Ghatkopar,burglary,2025-06-01 06:08:25.881855,6,6,6
19.084824,72.903468,Ghatkopar,robbery,2025-03-22 01:33:07.350286,1,5,3
19.086273,72.8985,Ghatkopar,burglary,2026-01-05 19:27:33.506699,19,0,1
19.164876,72.963804,Mulund,robbery,2025-09-27 00:29:52.741503,0,5,9
19.008054,72.818111,Worli,fraud,2025-02-20 06:27:23.244764,6,3,2
19.054522,72.845516,Bandra East,theft,2025-02-20 16:52:26.527248,16,3,2
19.050278,72.903146,Chembur,vandalism,2025-08-27 04:38:00.344565,4,2,8
19.112782,72.864108,Andheri East,burglary,2025-06-27 03:26:49.640256,3,4,6
19.185645,72.849369,Malad,burglary,2025-03-13 08:45:25.085407,8,3,3
19.116226,72.832062,Juhu,theft,2025-12-03 11:30:38.259333,11,2,12
19.194053,72.849973,Kandivali,theft,2025-05-10 02:59:49.620286,2,5,5
18.927581,72.835709,Fort,theft,2025-03-05 11:07:05.544880,11,2,3
18.932569,72.832777,Fort,theft,2025-10-25 15:27:29.239087,15,5,10
19.051895,72.89761,Chembur,robbery,2025-06-15 08:08:19.185003,8,6,6
19.049032,72.899113,Chembur,vandalism,2025-09-14 02:23:41.790611,2,6,9
19.092188,72.900877,Ghatkopar,theft,2025-11-16 07:33:47.149400,7,6,11
19.167703,72.968452,Mulund,theft,2025-06-20 22:10:52.732606,22,4,6
19.103182,72.826266,Juhu,robbery,2025-07-29 03:26:28.781931,3,1,7
19.015489,72.858125,Dadar,burglary,2025-03-01 18:27:23.692140,18,5,3
19.044797,72.852845,Dharavi,robbery,2025-03-28 07:22:55.456052,7,4,3
19.048995,72.859303,Dharavi,vandalism,2025-08-07 22:32:34.666488,22,3,8
19.044543,72.842028,Dharavi,vandalism,2025-11-30 08:10:30.477045,8,6,11
19.043826,72.847723,Dharavi,assault,2025-09-11 08:15:01.716746,8,3,9
19.076042,72.881706,Kurla,robbery,2025-03-28 23:46:08.028569,23,4,3
19.058305,72.903673,Chembur,theft,2025-08-19 14:00:19.588972,14,1,8
19.042678,72.858729,Dharavi,burglary,2025-10-25 12:50:56.789628,12,5,10
19.063275,72.859339,Bandra East,theft,2025-10-14 18:37:55.929652,18,1,10
19.052996,72.848724,Bandra East,fraud,2025-02-17 12:15:56.841596,12,0,2
19.06207,72.830562,Bandra West,fraud,2025-11-12 08:15:26.229679,8,2,11
19.070845,72.88105,Kurla,burglary,2025-08-11 23:18:27.727160,23,0,8
19.052586,72.845527,Bandra East,theft,2025-10-22 16:02:27.650772,16,2,10
19.110116,72.864744,Andheri East,theft,2025-11-19 15:36:22.417905,15,2,11
19.061802,72.840546,Bandra East,burglary,2025-04-22 18:27:51.668528,18,1,4
19.040104,72.866285,Dharavi,assault,2025-06-07 10:52:50.615945,10,5,6
18.910096,72.815803,Colaba,fraud,2025-05-30 21:54:43.802802,21,4,5
19.200158,72.855596,Kandivali,fraud,2025-12-10 11:47:00.971372,11,2,12
19.175409,72.953132,Mulund,theft,2025-11-04 12:57:32.759125,12,1,11
19.058832,72.842119,Bandra East,theft,2025-07-11 06:04:03.431234,6,4,7
19.08097,72.900106,Ghatkopar,burglary,2025-04-28 13:44:51.611247,13,0,4
19.073819,72.885447,Kurla,robbery,2025-04-24 03:04:42.804853,3,3,4
19.058025,72.843357,Bandra East,robbery,2025-07-08 05:16:54.333632,5,1,7
19.119807,72.830681,Andheri West,vandalism,2025-10-16 01:39:52.415908,1,3,10
19.04535,72.859946,Dharavi,assault,2025-07-01 23:00:54.753091,23,1,7
19.076105,72.898502,Kurla,fraud,2025-12-02 07:51:34.549086,7,1,12
19.114984,72.87596,Andheri East,theft,2025-06-22 07:56:43.401509,7,6,6
19.121531,72.901021,Powai,burglary,2025-10-22 12:44:43.697021,12,2,10
19.084875,72.907546,Ghatkopar,theft,2026-01-26 09:19:46.689592,9,0,1
19.035675,72.853527,Dharavi,vandalism,2025-03-07 20:16:41.257528,20,4,3
19.062209,72.845983,Bandra East,robbery,2025-04-26 10:15:29.049628,10,5,4
19.10509,72.877985,Andheri East,vandalism,2025-11-23 19:00:17.291672,19,6,11
19.064555,72.827092,Bandra West,robbery,2025-03-02 04:32:41.553269,4,6,3
19.103945,72.820055,Juhu,assault,2025-02-22 14:10:46.991633,14,5,2
19.112994,72.875755,Andheri East,theft,2025-10-24 19:46:38.834834,19,4,10
18.895777,72.816446,Colaba,assault,2025-10-05 19:17:36.173883,19,6,10
18.937581,72.83094,Fort,theft,2025-11-16 11:10:16.847546,11,6,11
19.046914,72.899195,Chembur,burglary,2025-08-12 03:37:05.374797,3,1,8
19.175677,72.95353,Mulund,theft,2025-10-10 11:02:27.372840,11,4,10
19.044535,72.848127,Dharavi,assault,2025-12-24 21:58:32.281742,21,2,12
18.946147,72.818018,Marine Drive,assault,2025-10-17 23:46:05.620739,23,4,10
19.010276,72.841436,Parel,theft,2025-07-04 07:19:58.974439,7,4,7
18.932879,72.824189,Churchgate,theft,2025-10-04 21:39:02.620225,21,5,10
19.117573,72.83856,Andheri West,assault,2025-02-27 08:37:36.467837,8,3,2
19.112814,72.860796,Andheri East,assault,2025-05-08 09:53:52.284176,9,3,5
19.007455,72.841516,Parel,vandalism,2025-04-21 19:48:40.698218,19,0,4
19.062405,72.833055,Bandra East,vandalism,2025-10-13 17:08:10.027638,17,0,10
19.059433,72.839959,Bandra East,burglary,2025-12-06 15:47:24.631308,15,5,12
19.056003,72.892476,Chembur,assault,2025-05-10 13:06:41.987638,13,5,5
19.020396,72.820198,Worli,fraud,2025-07-07 11:06:37.561014,11,0,7
19.067641,72.872442,Kurla,assault,2025-07-18 21:25:36.931576,21,4,7
19.079127,72.879102,Kurla,robbery,2025-12-17 20:05:05.676920,20,2,12
19.013255,72.82955,Dadar,theft,2025-07-17 08:00:51.550732,8,3,7
19.056943,72.85502,Bandra East,vandalism,2025-09-05 11:58:17.676497,11,4,9
19.173594,72.961726,Mulund,vandalism,2025-09-22 10:52:27.842315,10,0,9
19.085829,72.91338,Ghatkopar,theft,2025-06-20 11:05:07.843909,11,4,6
